0,212,1951,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,64,255,1.00,0.00,0.02,0.02,0.00,0.01,0.00,0.00,tcp,http,SF
0,459,3395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,0.75,6,255,1.00,0.00,0.17,0.07,0.00,0.00,0.00,0.04,tcp,http,SF
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,1.00,1.00,1.00,0.00,1.00,2,213,1.00,0.00,0.50,0.06,0.00,0.00,1.00,1.00,tcp,http,REJ
3,1931,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,157,135,0.62,0.04,0.01,0.01,0.00,0.00,0.00,0.00,tcp,smtp,SF
0,501760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,120,48,0.40,0.03,0.40,0.00,0.00,0.00,0.00,0.00,tcp,ftp_data,SF
0,306,1309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.00,0.00,0.00,0.00,1.00,0.00,0.00,24,255,1.00,0.00,0.04,0.03,0.00,0.00,0.00,0.01,tcp,http,SF
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,1.00,1.00,1.00,0.00,1.00,27,73,1.00,0.00,0.04,0.10,0.00,0.00,1.00,1.00,tcp,http,REJ
0,216,770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,34,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,tcp,http,SF
0,221,1607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,10,255,1.00,0.00,0.10,0.01,0.00,0.00,0.00,0.00,tcp,http,SF
0,191,2241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,11,0.12,0.09,0.00,0.00,1.00,0.00,0.18,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,tcp,http,SF
0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,196,0.00,0.00,0.00,0.00,0.99,0.01,0.00,255,254,1.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,udp,domain_u,SF
0,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,150,148,0.99,0.01,0.01,0.00,0.00,0.00,0.00,0.00,udp,private,SF
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,25,1.00,0.00,1.00,0.52,0.00,0.00,0.00,0.00,icmp,eco_i,SF
0,324,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,90,90,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,tcp,http,SF
0,226,12202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0.00,0.00,0.00,0.00,1.00,0.00,0.29,177,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,tcp,http,SF
0,245,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36,0.00,0.00,0.00,0.00,1.00,0.00,0.17,30,255,1.00,0.00,0.03,0.04,0.03,0.01,0.00,0.01,tcp,http,SF
7755,145,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.50,0.50,0.00,255,2,0.01,0.61,0.96,0.00,0.00,0.00,0.00,0.00,udp,other,SF
0,46,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,227,0.00,0.00,0.00,0.00,1.00,0.00,0.02,217,196,0.82,0.01,0.74,0.01,0.00,0.00,0.06,0.00,udp,domain_u,SF
0,12983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,50,22,0.44,0.06,0.44,0.00,0.00,0.00,0.00,0.00,tcp,ftp_data,SF
0,289,3158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,154,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,tcp,http,SF
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,18,1.00,1.00,0.00,0.00,0.16,0.07,0.00,255,18,0.07,0.07,0.00,0.00,1.00,1.00,0.00,0.00,tcp,exec,S0
0,245,1678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.00,0.00,0.00,0.00,1.00,0.00,0.00,26,255,1.00,0.00,0.04,0.04,0.00,0.01,0.00,0.00,tcp,http,SF
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,1.00,1.00,1.00,0.00,1.00,9,120,1.00,0.00,0.11,0.08,0.00,0.00,1.00,1.00,tcp,http,REJ
4,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,235,0.92,0.01,0.01,0.00,0.00,0.00,0.00,0.00,udp,private,SF
9379,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,1,0.00,0.68,1.00,0.00,0.00,0.00,0.00,0.00,udp,other,SF
0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,76,41,0.17,0.07,0.20,0.05,0.00,0.00,0.00,0.00,tcp,ftp_data,SF
0,214,8160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0.00,0.00,0.00,0.00,1.00,0.00,0.33,4,17,1.00,0.00,0.25,0.18,0.00,0.00,0.00,0.00,tcp,http,SF
0,44,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,148,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,254,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,udp,domain_u,SF
1,175337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,142,82,0.58,0.03,0.58,0.00,0.01,0.00,0.00,0.00,tcp,ftp_data,SF
0,189,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,14,0.00,0.00,0.00,0.00,1.00,0.00,0.14,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,tcp,http,SF
0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,62,94,0.15,0.10,0.15,0.02,0.00,0.00,0.00,0.00,tcp,ftp_data,SF
2,2376,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,174,197,0.70,0.02,0.01,0.01,0.00,0.00,0.00,0.00,tcp,smtp,SF
0,190,1027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,25,255,1.00,0.00,0.04,0.05,0.00,0.00,0.00,0.00,tcp,http,SF
0,296,5670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,69,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,tcp,http,SF
0,242,3102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11,255,1.00,0.00,0.09,0.03,0.00,0.00,0.00,0.00,tcp,http,SF
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,20,1.00,1.00,0.00,0.00,0.08,0.06,0.00,255,19,0.07,0.07,0.00,0.00,1.00,1.00,0.00,0.00,tcp,time,S0
0,241,1239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,26,0.00,0.00,0.00,0.00,1.00,0.00,0.12,5,255,1.00,0.00,0.20,0.02,0.00,0.01,0.00,0.00,tcp,http,SF
0,313,16364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0.00,0.00,0.00,0.00,1.00,0.00,0.43,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,tcp,http,SF
0,252,3727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.00,0.00,0.00,0.00,1.00,0.00,0.00,28,255,1.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,tcp,http,SF
